GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
060630004001,2012,4.1,"Plumas County, California",822,0.52,67,42.25,881,53125,207300,23.8,82.97,0,14.23,2.19,0,0,0.61,0,1,1,1.49,1.49,0,0,0
060630004001,2014,4.1,"Plumas County, California",822,0.52,68,42.25,881,53125,207300,23.8,82.97,0,14.23,2.19,0,0,0.61,0,3,2,2.94,4.41,0,0,0
060630004002,2008,4.2,"Plumas County, California",916,8.76,120,41.74,939,41336,221900,50,86.35,0,0,13.65,0,0,0,0,5,5,4.15,4.15,1,0,0
060630004002,2012,4.2,"Plumas County, California",917,15.96,119,18.16,759,,186000,45.6,85.06,0,2.18,5.67,0,3.82,3.27,0,2,0,0,1.68,0,0,0
060630004002,2014,4.2,"Plumas County, California",917,15.96,118,18.16,759,,186000,45.6,85.06,0,2.18,5.67,0,3.82,3.27,0,3,1,0.85,2.55,0,0,0
060630004003,2008,4.3,"Plumas County, California",988,28.57,240,49.89,390,23309,155600,31.7,78.54,0,1.82,17,0,0.61,2.02,0,2,2,0.83,0.83,1,0,0
060630004003,2012,4.3,"Plumas County, California",997,0,251,30.97,827,26481,118200,38.6,87.56,0,7.72,2.51,0,0,2.21,0,4,3,1.2,1.6,0,0,0
060630004003,2014,4.3,"Plumas County, California",997,0,256,30.97,827,26481,118200,38.6,87.56,0,7.72,2.51,0,0,2.21,0,3,0,0,1.17,0,0,0
060630005011,2008,5.01.1,"Plumas County, California",412,0,84,53.53,689,49741,450000,18.5,86.65,0,0,13.35,0,0,0,0,3,3,3.57,3.57,1,0,0
060630005011,2012,5.01.1,"Plumas County, California",605,5.45,82,18.01,,52396,147100,35.4,92.07,0.33,7.11,0,0.5,0,0,0,2,1,1.22,2.44,0,0,0
060630005011,2014,5.01.1,"Plumas County, California",605,5.45,81,18.01,,52396,147100,35.4,92.07,0.33,7.11,0,0.5,0,0,0,0,0,0,0,0,0,0
060630005012,2008,5.01.2,"Plumas County, California",1353,6.57,289,61,920,45308,290100,23.7,99.26,0,0,0,0,0,0.74,0,9,8,2.76,3.11,1,0,0
060630005012,2012,5.01.2,"Plumas County, California",1443,9.25,288,44.95,904,40536,147500,37.2,83.78,0,5.34,0,0,0,10.88,0,7,4,1.39,2.43,0,0,0
060630005012,2014,5.01.2,"Plumas County, California",1443,9.25,284,44.95,904,40536,147500,37.2,83.78,0,5.34,0,0,0,10.88,0,8,2,0.7,2.82,0,0,0
060630005021,2008,5.02.1,"Plumas County, California",872.6,10.12,27,14.92,1019,49297,595600,48.6,83.21,0,6.6,7.42,2.77,0,0,0,1,1,3.73,3.73,1,0,0
060630005021,2012,5.02.1,"Plumas County, California",507,0,24,1.97,,76667,490000,,96.45,0,1.18,0,0,0,2.37,0,1,1,4.11,4.11,0,0,0
060630005021,2014,5.02.1,"Plumas County, California",507,0,25,1.97,,76667,490000,,96.45,0,1.18,0,0,0,2.37,0,1,1,4.05,4.05,0,0,0
060630005022,2008,5.02.2,"Plumas County, California",632.7,0,32,32.9,981,72542,484200,22,98.68,0,0,0,1.32,0,0,0,1,1,3.16,3.16,1,0,0
060630005022,2012,5.02.2,"Plumas County, California",576,4.9,31,13.04,710,51154,335100,12.5,84.55,0,1.74,6.6,1.04,0,6.08,0,0,0,0,0,0,0,0
060630005022,2014,5.02.2,"Plumas County, California",576,4.9,32,13.04,710,51154,335100,12.5,84.55,0,1.74,6.6,1.04,0,6.08,0,0,0,0,0,0,0,0
060630005023,2008,5.02.3,"Plumas County, California",1005.7,4,75,26.45,994.92,64026.26,525011.08,31.74,93.23,0,2.33,2.61,1.83,0,0,0,0,0,0,0,1,0,0
060630005023,2012,5.02.3,"Plumas County, California",1087,5.41,72,14,1219,59063,337300,28.5,91.35,0,4.05,1.01,0.92,0,2.67,0,0,0,0,0,0,0,0
060630005023,2014,5.02.3,"Plumas County, California",1087,5.41,75,14,1219,59063,337300,28.5,91.35,0,4.05,1.01,0.92,0,2.67,0,9,0,0,12.05,0,0,0
060910100001,2008,100.1,"Sierra County, California",636,1.83,66,5.11,967,54470,370800,18.3,88.68,0,6.76,0,0,0,4.56,0,2,1,1.52,3.04,0,0,0
060910100001,2009,100.1,"Sierra County, California",636,1.83,64,5.11,967,54470,370800,18.3,88.68,0,6.76,0,0,0,4.56,0,1,0,0,1.56,0,0,0
060910100001,2010,100.1,"Sierra County, California",605,4.32,62,24.51,933,58000,373700,36.5,86.28,0.33,9.26,1.65,0.17,0,2.15,0.17,1,0,0,1.61,0,0,0
060910100001,2011,100.1,"Sierra County, California",626,10.83,62,17.47,950,38125,252800,24.5,86.58,0.16,13.26,0,0,0,0,0,1,1,1.62,1.62,0,0,0
060910100001,2012,100.1,"Sierra County, California",626,10.83,62,17.47,950,38125,252800,24.5,86.58,0.16,13.26,0,0,0,0,0,0,0,0,0,0,0,0
060910100001,2013,100.1,"Sierra County, California",626,10.83,62,17.47,950,38125,252800,24.5,86.58,0.16,13.26,0,0,0,0,0,2,1,1.63,3.25,0,0,0
060910100001,2014,100.1,"Sierra County, California",626,10.83,61,17.47,950,38125,252800,24.5,86.58,0.16,13.26,0,0,0,0,0,1,0,0,1.63,0,0,0
060910100001,2015,100.1,"Sierra County, California",626,10.83,61,17.47,950,38125,252800,24.5,86.58,0.16,13.26,0,0,0,0,0,0,0,0,0,0,0,0
060910100002,2008,100.2,"Sierra County, California",785.68,3.17,113,31.17,622.62,58397.5,301029.27,28.52,76.33,1.38,20.51,1.78,0,0,0,0,1,1,0.88,0.88,0,0,0
060910100002,2009,100.2,"Sierra County, California",785.68,3.17,112,31.17,622.62,58397.5,301029.27,28.52,76.33,1.38,20.51,1.78,0,0,0,0,2,2,1.79,1.79,0,0,0
060910100002,2010,100.2,"Sierra County, California",711,10.68,111,35.46,296,50385,174200,26.5,79.61,0.14,15.75,1.97,0.28,0,2.25,0,2,1,0.9,1.8,0,0,0
060910100002,2011,100.2,"Sierra County, California",792,12.66,111,20.33,,45833,68300,32.4,83.21,0,16.79,0,0,0,0,0,3,3,2.71,2.71,0,0,0
060910100002,2012,100.2,"Sierra County, California",792,12.66,111,20.33,,45833,68300,32.4,83.21,0,16.79,0,0,0,0,0,4,2,1.81,3.61,0,0,0
060910100002,2013,100.2,"Sierra County, California",792,12.66,111,20.33,,45833,68300,32.4,83.21,0,16.79,0,0,0,0,0,3,2,1.81,2.71,0,0,0
060910100002,2014,100.2,"Sierra County, California",792,12.66,110,20.33,,45833,68300,32.4,83.21,0,16.79,0,0,0,0,0,5,4,3.63,4.53,0,0,0
060910100002,2015,100.2,"Sierra County, California",792,12.66,110,20.33,,45833,68300,32.4,83.21,0,16.79,0,0,0,0,0,1,1,0.91,0.91,0,0,0
060910100003,2008,100.3,"Sierra County, California",729.4,0,74,22.96,262.21,73052.81,313398.49,7.61,94.32,0.47,5.21,0,0,0,0,0,2,1,1.36,2.72,0,0,0
060910100003,2009,100.3,"Sierra County, California",729.4,0,72,22.96,262.21,73052.81,313398.49,7.61,94.32,0.47,5.21,0,0,0,0,0,2,2,2.77,2.77,0,0,0
060910100003,2010,100.3,"Sierra County, California",563,3.31,71,25.27,1234,43906,280600,,94.49,0,3.2,1.07,0.89,0,0.36,0,1,1,1.41,1.41,0,0,0
060910100003,2011,100.3,"Sierra County, California",501,5.47,71,22.75,1293,42260,256100,,92.02,0,0,5.19,0,2.79,0,0,3,3,4.25,4.25,0,0,0
060910100003,2012,100.3,"Sierra County, California",501,5.47,70,22.75,1293,42260,256100,,92.02,0,0,5.19,0,2.79,0,0,2,1,1.42,2.84,0,0,0
060910100003,2013,100.3,"Sierra County, California",501,5.47,70,22.75,1293,42260,256100,,92.02,0,0,5.19,0,2.79,0,0,0,0,0,0,0,0,0
060910100003,2014,100.3,"Sierra County, California",501,5.47,70,22.75,1293,42260,256100,,92.02,0,0,5.19,0,2.79,0,0,1,1,1.44,1.44,0,0,0
060910100003,2015,100.3,"Sierra County, California",501,5.47,69,22.75,1293,42260,256100,,92.02,0,0,5.19,0,2.79,0,0,0,0,0,0,0,0,0
060910100004,2008,100.4,"Sierra County, California",515.6,0,114,35.31,468,52877.85,340707.41,6.29,96.4,0.3,1.16,0,0,0,2.13,0,3,3,2.63,2.63,0,0,0
060910100004,2009,100.4,"Sierra County, California",515.6,0,113,35.31,468,52877.85,340707.41,6.29,96.4,0.3,1.16,0,0,0,2.13,0,0,0,0,0,0,0,0
060910100004,2010,100.4,"Sierra County, California",686,13.41,112,31.91,1041,24259,342000,50,88.05,0,7,1.31,0.44,0.15,3.06,0,0,0,0,0,0,0,0
060910100004,2011,100.4,"Sierra County, California",674,0,112,25.63,921,,241700,37.5,90.65,0,7.42,0,0,0,1.93,0,3,3,2.68,2.68,0,0,0
060910100004,2012,100.4,"Sierra County, California",674,0,112,25.63,921,,241700,37.5,90.65,0,7.42,0,0,0,1.93,0,2,0,0,1.79,0,0,0
060910100004,2013,100.4,"Sierra County, California",674,0,112,25.63,921,,241700,37.5,90.65,0,7.42,0,0,0,1.93,0,0,0,0,0,0,0,0
060910100004,2014,100.4,"Sierra County, California",674,0,111,25.63,921,,241700,37.5,90.65,0,7.42,0,0,0,1.93,0,0,0,0,0,0,0,0
060910100004,2015,100.4,"Sierra County, California",674,0,111,25.63,921,,241700,37.5,90.65,0,7.42,0,0,0,1.93,0,1,1,0.9,0.9,0,0,0
060910100005,2008,100.5,"Sierra County, California",573.32,6.82,56,36.09,470,67137,373500,29.4,75.58,1.42,23,0,0,0,0,0,0,0,0,0,0,0,0
060910100005,2009,100.5,"Sierra County, California",573.32,6.82,59,36.09,470,67137,373500,29.4,75.58,1.42,23,0,0,0,0,0,4,2,3.41,6.81,0,0,0
060910100005,2010,100.5,"Sierra County, California",675,16.67,61,21.48,2001,24453,254700,50,93.48,0.3,5.19,0.3,0.15,0.15,0.44,0,0,0,0,0,0,0,0
060910100005,2011,100.5,"Sierra County, California",428,0,61,20.11,,49821,149300,,89.95,0.47,0.47,0,0.23,0,8.88,0,1,0,0,1.64,0,0,0
060910100005,2012,100.5,"Sierra County, California",428,0,61,20.11,,49821,149300,,89.95,0.47,0.47,0,0.23,0,8.88,0,2,2,3.28,3.28,0,0,0
060910100005,2013,100.5,"Sierra County, California",428,0,61,20.11,,49821,149300,,89.95,0.47,0.47,0,0.23,0,8.88,0,0,0,0,0,0,0,0
060910100005,2014,100.5,"Sierra County, California",428,0,61,20.11,,49821,149300,,89.95,0.47,0.47,0,0.23,0,8.88,0,0,0,0,0,0,0,0
060910100005,2015,100.5,"Sierra County, California",428,0,61,20.11,,49821,149300,,89.95,0.47,0.47,0,0.23,0,8.88,0,0,0,0,0,0,0,0
061050001011,2009,1.01.1,"Trinity County, California",662.05,8.13,72,15.99,603.07,34551.14,309038.16,33.73,91.19,0.9,1.73,2.74,0.19,0.44,2.8,0,0,0,0,0,0,0,0
061050001011,2010,1.01.1,"Trinity County, California",584,8.16,71,24.48,817,29911,245600,29.2,90.07,0,3.42,2.23,1.03,1.03,1.71,0.51,0,0,0,0,0,0,0
061050001011,2011,1.01.1,"Trinity County, California",431,5.56,72,21.03,828,32321,181300,50,97.22,0,2.09,0,0,0,0.7,0,4,4,5.59,5.59,0,0,0
061050001011,2012,1.01.1,"Trinity County, California",431,5.56,72,21.03,828,32321,181300,50,97.22,0,2.09,0,0,0,0.7,0,0,0,0,0,0,0,0
061050001012,2009,1.01.2,"Trinity County, California",1376.6,11.57,152,17.75,756.85,39598.41,240789.89,33.08,83.99,1.82,4.15,2.55,0.5,0.47,6.53,0,4,4,2.63,2.63,0,0,0
061050001012,2010,1.01.2,"Trinity County, California",1490,27.27,154,23.05,914,44444,279700,38.7,85.37,0.47,7.38,2.55,0.74,0.27,3.22,0,2,2,1.3,1.3,0,0,0
061050001012,2011,1.01.2,"Trinity County, California",1495,20.77,155,26.68,888,30000,228400,50,94.18,2.34,1,2.01,0,0,0.47,0,4,4,2.58,2.58,0,0,0
061050001012,2012,1.01.2,"Trinity County, California",1495,20.77,156,26.68,888,30000,228400,50,94.18,2.34,1,2.01,0,0,0.47,0,2,2,1.28,1.28,0,0,0
061050001013,2009,1.01.3,"Trinity County, California",997.88,8.31,75,32.61,789.96,39006.41,307424.22,40.6,90.33,0,2.8,0.7,0.3,0,3.76,2.1,5,5,6.67,6.67,0,0,0
061050001013,2010,1.01.3,"Trinity County, California",793,22.16,74,22.91,744,27391,248600,44.9,84.62,0.38,7.82,2.27,0.76,0,4.16,0,2,2,2.7,2.7,0,0,0
061050001013,2011,1.01.3,"Trinity County, California",702,14.44,75,13.29,725,50313,257400,50,74.79,0,14.39,5.13,0,0,5.7,0,1,1,1.34,1.34,0,0,0
061050001013,2012,1.01.3,"Trinity County, California",702,14.44,75,13.29,725,50313,257400,50,74.79,0,14.39,5.13,0,0,5.7,0,2,2,2.67,2.67,0,0,0
061050001021,2009,1.02.1,"Trinity County, California",1137,9.4,80,15.34,459.37,41145.3,297872,19.37,90.36,0.7,3.61,1.13,0.17,0.41,3.63,0,1,1,1.25,1.25,0,0,0
061050001021,2010,1.02.1,"Trinity County, California",1137,2.91,82,17.01,425,50423,364500,19.3,85.31,2.2,8.36,0.97,0.88,0.18,1.85,0.26,0,0,0,0,0,0,0
061050001021,2011,1.02.1,"Trinity County, California",1567,7.8,83,24.84,1081,56369,364300,27.5,86.15,2.55,3.89,0.13,0.32,5.42,1.4,0.13,0,0,0,0,0,0,0
061050001021,2012,1.02.1,"Trinity County, California",1567,7.8,83,24.84,1081,56369,364300,27.5,86.15,2.55,3.89,0.13,0.32,5.42,1.4,0.13,3,3,3.61,3.61,0,0,0
061050001022,2009,1.02.2,"Trinity County, California",2428.07,14.48,344,25.41,603,45647,247700,19.4,85.45,0,8.67,0,0,0,5.88,0,5,5,1.45,1.45,0,0,0
061050001022,2010,1.02.2,"Trinity County, California",1841,9.13,350,44.64,732,39673,226400,27,82.24,0.11,7.71,3.37,1.63,0,4.94,0,3,3,0.86,0.86,0,0,0
061050001022,2011,1.02.2,"Trinity County, California",1937,8.28,351,40.64,679,34234,210400,25.6,77.9,0.26,4.49,4.85,4.49,0.05,7.95,0,5,4,1.14,1.43,0,0,0
061050001022,2012,1.02.2,"Trinity County, California",1937,8.28,352,40.64,679,34234,210400,25.6,77.9,0.26,4.49,4.85,4.49,0.05,7.95,0,5,5,1.42,1.42,0,0,0
061050001023,2009,1.02.3,"Trinity County, California",1428.4,0,246,32.69,763.72,43039.33,221441.04,29.67,98.82,0,1.18,0,0,0,0,0,3,3,1.22,1.22,0,0,0
061050001023,2010,1.02.3,"Trinity County, California",1580,7.88,248,38.04,814,36843,169300,32.4,85.7,0.06,6.52,3.8,0.63,0.06,3.23,0,9,9,3.63,3.63,0,0,0
061050001023,2011,1.02.3,"Trinity County, California",918,9.48,249,37.89,746,40455,266700,50,80.39,1.2,2.51,14.16,0,0,1.74,0,5,5,2.01,2.01,0,0,0
061050001023,2012,1.02.3,"Trinity County, California",918,9.48,249,37.89,746,40455,266700,50,80.39,1.2,2.51,14.16,0,0,1.74,0,3,3,1.2,1.2,0,0,0
061050002001,2009,2.1,"Trinity County, California",1877,11.24,128,19.09,622.17,39864.63,262631.9,43.59,80.77,0,9.7,0.8,1.28,0,7.46,0,0,0,0,0,0,0,0
061050002001,2010,2.1,"Trinity County, California",1365,11.17,126,20.93,736,41094,262300,48.9,83.66,0.15,7.03,4.03,0.51,0,3.96,0.66,0,0,0,0,0,0,0
061050002001,2011,2.1,"Trinity County, California",1435,13.13,127,21.54,792,39167,253600,39.3,89.83,1.81,3.62,2.79,0.42,0,1.32,0.21,2,2,1.58,1.58,0,0,0
061050002001,2012,2.1,"Trinity County, California",1435,13.13,128,21.54,792,39167,253600,39.3,89.83,1.81,3.62,2.79,0.42,0,1.32,0.21,1,1,0.78,0.78,0,0,0
061050002002,2009,2.2,"Trinity County, California",645,9.54,110,27.99,530,32283,369000,34.5,71.63,0,9.77,8.06,7.6,0,2.95,0,3,3,2.72,2.72,0,0,0
061050002002,2010,2.2,"Trinity County, California",916,1.48,111,27.68,606,34352,345800,35.8,80.57,0.11,6.33,8.95,0,0,3.93,0.11,2,2,1.8,1.8,0,0,0
061050002002,2011,2.2,"Trinity County, California",879,10.68,112,37.4,744,35104,347100,33.1,84.3,0,3.98,4.55,3.41,0,2.73,1.02,1,1,0.9,0.9,0,0,0
061050002002,2012,2.2,"Trinity County, California",879,10.68,112,37.4,744,35104,347100,33.1,84.3,0,3.98,4.55,3.41,0,2.73,1.02,1,1,0.89,0.89,0,0,0
061050003001,2009,3.1,"Trinity County, California",970,0,125,18.43,274,30801.63,197914.37,13.42,81.24,3.09,4.54,1.34,0,0,9.79,0,1,1,0.8,0.8,0,0,0
061050003001,2010,3.1,"Trinity County, California",930,0,126,27.75,843,24875,221400,23.3,81.83,0.11,7.31,4.62,0.32,0.11,5.7,0,5,5,3.97,3.97,0,0,0
061050003001,2011,3.1,"Trinity County, California",852,19.91,127,26.36,461,19440,195300,42.8,79.34,0.23,9.98,1.76,2,0,6.69,0,2,2,1.58,1.58,0,0,0
061050003001,2012,3.1,"Trinity County, California",852,19.91,127,26.36,461,19440,195300,42.8,79.34,0.23,9.98,1.76,2,0,6.69,0,2,2,1.57,1.57,0,0,0
061050003002,2009,3.2,"Trinity County, California",928,10.81,147,17.24,479.11,26940.29,209877.72,49.1,83.41,0,1.83,1.51,2.48,0,10.78,0,1,1,0.68,0.68,0,0,0
